avg_load,max_load,proc_cpu,mem_used_pct,procs_running,procs_blocked,loadavg1,loadavg5,loadavg15,psi_cpu_some,psi_cpu_full,proc_vms_kb,proc_rss_kb,proc_threads,proc_read_bytes,proc_write_bytes,boost_level
65,91,727.0,20.18309788185968,27,1,7.28,3.02,1.24,3.81,0.0,7130436,1094892.0,107.0,0.0,331776.0,3
70,94,715.0,20.79453834399213,8,0,7.28,3.02,1.24,3.81,0.0,7215668,1202016.0,109.0,0.0,331776.0,3
40,98,668.0,21.55158006173273,8,0,7.28,3.02,1.24,4.39,0.0,7253744,1295212.0,114.0,0.0,569344.0,3
49,91,642.0,22.27349987303231,6,0,7.28,3.02,1.24,4.39,0.0,7296956,1342756.0,114.0,0.0,655360.0,3
49,95,671.0,22.672662335297467,25,1,7.28,3.02,1.24,4.39,0.0,7510172,1428020.0,173.0,32768.0,688128.0,3
92,96,712.0,23.97658805645647,2,0,7.28,3.02,1.24,5.77,0.0,7875400,1651628.0,169.0,573440.0,851968.0,3
6,100,60.0,14.695150333234054,2,0,6.86,3.0,1.25,4.72,0.0,601864,54688.0,6.0,434176.0,0.0,3
3,20,87.5,15.786972666276531,1,1,6.86,3.0,1.25,4.72,0.0,2545548,395348.0,27.0,749568.0,0.0,3
4,33,56.0,15.836462625352532,1,2,6.86,3.0,1.25,4.72,0.0,2552116,401204.0,27.0,749568.0,0.0,1
7,100,40.5,15.860010267170942,1,1,6.86,3.0,1.25,3.86,0.0,2554296,401428.0,27.0,749568.0,0.0,3
1,5,33.4,15.628924087291908,1,1,6.86,3.0,1.25,3.86,0.0,2551564,401672.0,27.0,749568.0,0.0,1
1,7,29.6,15.635185165783884,1,1,6.86,3.0,1.25,3.86,0.0,2551696,401920.0,27.0,749568.0,0.0,0
1,8,26.6,15.620966780363863,1,1,6.86,3.0,1.25,3.86,0.0,2551788,402172.0,27.0,749568.0,0.0,0
1,9,24.7,15.586692988140872,1,1,6.39,2.97,1.25,3.16,0.0,2551852,402420.0,27.0,749568.0,0.0,0
0,2,84.2,14.14295314368501,2,0,6.39,2.97,1.25,2.59,0.0,1201952,93672.0,8.0,0.0,0.0,3
3,22,74.2,15.257350281648751,1,1,6.39,2.97,1.25,2.12,0.0,2549196,397220.0,27.0,0.0,0.0,2
3,30,50.4,15.177203488044333,1,1,6.39,2.97,1.25,2.12,0.0,2552272,400884.0,27.0,0.0,0.0,1
1,6,39.5,15.095360466003838,1,1,5.96,2.93,1.25,2.12,0.0,2554452,401132.0,27.0,0.0,0.0,1
1,10,33.0,14.707023932286557,1,1,5.96,2.93,1.25,2.12,0.0,2551676,401376.0,27.0,0.0,0.0,1
1,9,29.4,14.698966847215225,1,1,5.96,2.93,1.25,1.73,0.0,2551676,401632.0,27.0,0.0,0.0,0
1,9,27.2,14.651597173684316,1,1,5.96,2.93,1.25,1.73,0.0,2551840,401880.0,27.0,0.0,0.0,0
1,9,25.1,14.590632728129004,1,0,5.96,2.93,1.25,1.73,0.0,2551840,402124.0,27.0,0.0,0.0,0
0,2,90.9,13.951603609374551,2,0,5.48,2.89,1.24,1.16,0.0,1691184,360608.0,14.0,0.0,0.0,3
4,34,67.8,14.51115943699185,1,1,5.48,2.89,1.24,1.16,0.0,2550832,398452.0,27.0,0.0,0.0,2
3,21,52.9,14.54361227809965,1,1,5.48,2.89,1.24,1.16,0.0,2553004,401064.0,27.0,0.0,0.0,1
2,20,42.0,14.36421117644916,1,1,5.48,2.89,1.24,0.95,0.0,2551816,401296.0,27.0,0.0,0.0,1
1,12,35.9,14.337994469297522,1,1,5.48,2.89,1.24,0.95,0.0,2551948,401544.0,27.0,0.0,0.0,1
1,10,31.6,14.319136400214129,1,1,5.48,2.89,1.24,0.95,0.0,2551812,401792.0,27.0,0.0,0.0,1
1,10,29.2,14.319136400214129,1,1,5.48,2.89,1.24,0.95,0.0,2552008,402040.0,27.0,0.0,0.0,0
1,8,27.1,14.313623657796892,1,1,5.48,2.89,1.24,0.78,0.0,2552008,402288.0,27.0,0.0,0.0,0
5,47,91.8,14.194039553053784,2,1,5.12,2.85,1.24,0.52,0.0,2544444,393860.0,27.0,0.0,0.0,3
3,19,59.0,14.358698434031924,1,1,5.12,2.85,1.24,0.52,0.0,2552408,400980.0,27.0,0.0,0.0,1
1,6,43.7,14.366506073745033,1,1,5.12,2.85,1.24,0.52,0.0,2554588,401252.0,27.0,0.0,0.0,1
1,8,36.1,14.218410364554412,1,1,5.12,2.85,1.24,0.52,0.0,2551780,401492.0,27.0,0.0,0.0,1
1,8,31.4,14.199527350935192,1,1,4.95,2.86,1.25,0.42,0.0,2551780,401736.0,27.0,0.0,0.0,1
1,12,28.5,14.1994275727919,1,1,4.95,2.86,1.25,0.42,0.0,2551768,401988.0,27.0,0.0,0.0,0
1,7,26.3,14.19982668536509,2,0,4.95,2.86,1.25,0.42,0.0,2551832,402240.0,27.0,0.0,0.0,0
1,11,25.9,14.331783279877197,2,1,4.95,2.86,1.25,0.42,0.0,2200032,359780.0,5.0,0.0,0.0,0
0,2,76.9,12.935762332453791,2,0,4.95,2.86,1.25,0.28,0.0,717156,77052.0,8.0,0.0,0.0,2
4,38,78.1,14.15624858127953,1,1,4.63,2.83,1.25,0.28,0.0,2548084,396564.0,27.0,0.0,0.0,2
2,22,55.6,14.221004596280174,1,1,4.63,2.83,1.25,0.28,0.0,2552500,400788.0,27.0,0.0,0.0,1
2,11,42.7,14.193939774910492,1,1,4.63,2.83,1.25,0.23,0.0,2554548,401024.0,27.0,0.0,0.0,1
1,9,35.9,13.9581390777606,1,1,4.63,2.83,1.25,0.23,0.0,2552140,401260.0,27.0,0.0,0.0,1
1,9,31.5,13.946564813137986,1,1,4.63,2.83,1.25,0.23,0.0,2552140,401512.0,27.0,0.0,0.0,1
1,9,28.4,13.941999963082086,1,1,4.63,2.83,1.25,0.23,0.0,2552208,401760.0,27.0,0.0,0.0,0
2,13,26.8,13.94983254733101,2,1,4.63,2.83,1.25,0.19,0.0,2552208,402008.0,27.0,0.0,0.0,0
0,1,88.4,13.139758746427322,2,0,4.26,2.78,1.24,0.15,0.0,1557596,335268.0,10.0,0.0,0.0,3
5,36,70.1,14.01097160463709,1,1,4.26,2.78,1.24,0.12,0.0,2549900,398504.0,27.0,0.0,0.0,2
2,19,50.0,14.03165062483568,1,1,4.26,2.78,1.24,0.12,0.0,2552312,401204.0,27.0,0.0,0.0,1
1,8,39.4,13.896301573451431,3,1,4.26,2.78,1.24,0.12,0.0,2551900,401448.0,27.0,0.0,0.0,1
1,8,33.7,13.902587596479233,2,1,4.26,2.78,1.24,0.12,0.0,2552032,401700.0,27.0,0.0,0.0,1
2,10,30.0,13.912665188952367,1,1,4.26,2.78,1.24,0.1,0.0,2551880,401952.0,27.0,0.0,0.0,1
1,6,27.1,13.962953373174749,1,1,4.0,2.75,1.24,0.1,0.0,2552012,402200.0,27.0,0.0,0.0,0
1,9,25.3,13.950830328763995,1,1,4.0,2.75,1.24,0.1,0.0,2552208,402448.0,27.0,0.0,0.0,0
0,2,93.0,13.06724498078522,2,0,4.0,2.75,1.24,0.06,0.0,1191704,172264.0,10.0,3293184.0,0.0,3
6,86,60.2,13.399905310542016,1,1,4.0,2.75,1.24,0.06,0.0,1807016,217052.0,17.0,3489792.0,0.0,2
2,16,39.5,13.406191333569806,1,0,3.68,2.7,1.23,0.05,0.0,1807016,217052.0,17.0,3489792.0,0.0,1
6,100,29.7,13.396313297383266,1,0,3.68,2.7,1.23,0.05,0.0,1807016,217052.0,17.0,3489792.0,0.0,3
0,2,23.5,13.391224612075048,1,0,3.68,2.7,1.23,0.05,0.0,1807016,217052.0,17.0,3489792.0,0.0,0
6,100,19.8,13.38873015849259,1,0,3.68,2.7,1.23,0.05,0.0,1807016,217052.0,17.0,3489792.0,0.0,3
0,2,17.2,13.387582709844658,1,0,3.68,2.7,1.23,0.04,0.0,1807016,217052.0,17.0,3489792.0,0.0,0
0,4,15.0,13.3620644496961,1,0,3.68,2.7,1.23,0.04,0.0,1807016,217052.0,17.0,3489792.0,0.0,0
0,2,98.0,13.04699001769566,2,1,3.39,2.66,1.22,0.03,0.0,1305308,207252.0,11.0,0.0,0.0,3
6,97,54.9,13.297981937162715,1,1,3.39,2.66,1.22,0.03,0.0,1807020,216992.0,17.0,0.0,0.0,3
5,70,36.6,13.310553983218307,1,0,3.39,2.66,1.22,0.03,0.0,1807020,216992.0,17.0,0.0,0.0,1
6,100,27.9,13.301124948676613,1,0,3.39,2.66,1.22,0.03,0.0,1807020,216992.0,17.0,0.0,0.0,3
0,1,22.7,13.278874422721076,2,0,3.39,2.66,1.22,0.02,0.0,1807020,216992.0,17.0,0.0,0.0,0
0,1,18.9,13.280445928478024,1,0,3.39,2.66,1.22,0.02,0.0,1807020,216992.0,17.0,0.0,0.0,0
0,1,16.2,13.27682897078346,2,0,3.39,2.66,1.22,0.02,0.0,1807020,216992.0,17.0,0.0,0.0,0
0,1,15.9,13.538646818798403,2,1,3.39,2.66,1.22,0.02,0.0,2,0.0,0.0,0.0,1764010805.796544,2
1,9,100.0,12.627846982235004,2,0,3.19,2.63,1.22,0.01,0.0,481712,51104.0,6.0,0.0,0.0,3
6,52,93.3,13.225942117701294,2,1,3.19,2.63,1.22,0.01,0.0,1807012,217056.0,17.0,0.0,0.0,3
1,13,50.4,13.231554638261825,1,0,3.19,2.63,1.22,0.01,0.0,1807012,217056.0,17.0,0.0,0.0,1
0,4,35.1,13.2358949874953,1,0,3.19,2.63,1.22,0.01,0.0,1807012,217056.0,17.0,0.0,0.0,1
0,8,27.2,13.2358949874953,1,0,3.19,2.63,1.22,0.01,0.0,1807012,217056.0,17.0,0.0,0.0,0
0,2,22.3,13.218134477988198,1,0,2.94,2.59,1.21,0.01,0.0,1807012,217056.0,17.0,0.0,0.0,0
0,2,18.7,13.225243670698204,1,0,2.94,2.59,1.21,0.01,0.0,1807012,217056.0,17.0,0.0,0.0,0
0,2,16.4,13.218159422524025,1,0,2.94,2.59,1.21,0.01,0.0,1807012,217056.0,17.0,0.0,0.0,0
2,19,100.0,12.724656725770243,2,0,2.94,2.59,1.21,0.0,0.0,489336,58544.0,6.0,0.0,0.0,3
7,78,79.7,13.184633966375758,1,1,2.94,2.59,1.22,0.0,0.0,1807020,217076.0,17.0,0.0,0.0,2
0,3,47.5,13.19618328646255,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076.0,17.0,0.0,0.0,1
0,2,33.3,13.209378945913762,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076.0,17.0,0.0,0.0,1
0,6,25.6,13.20142163898571,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076.0,17.0,0.0,0.0,0
0,6,20.9,13.204564650499616,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076.0,17.0,0.0,0.0,0
0,5,17.9,13.202145030524626,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076.0,17.0,0.0,0.0,0
0,1,15.5,13.200523635696026,1,0,2.94,2.59,1.22,0.0,0.0,1807020,217076.0,17.0,0.0,0.0,0
1,18,96.4,12.684196688662762,2,0,2.71,2.55,1.22,0.0,0.0,740564,139292.0,6.0,0.0,0.0,3
5,81,70.8,13.188400591285276,1,1,2.71,2.55,1.22,0.0,0.0,1807012,217000.0,17.0,0.0,0.0,2
1,4,44.6,13.20281853299189,1,0,2.71,2.55,1.22,0.0,0.0,1807012,217000.0,17.0,0.0,0.0,1
0,4,32.2,13.206061322649088,1,0,2.71,2.55,1.22,0.0,0.0,1807012,217000.0,17.0,0.0,0.0,1
0,3,25.5,13.214043574112956,1,0,2.71,2.55,1.22,0.0,0.0,1807012,217000.0,17.0,0.0,0.0,0
0,5,21.2,13.215390579047492,1,0,2.71,2.55,1.22,0.0,0.0,1807012,217000.0,17.0,0.0,0.0,0
0,5,18.0,13.212197678461932,1,0,2.49,2.51,1.21,0.0,0.0,1807012,217000.0,17.0,0.0,0.0,0
0,5,15.8,13.212197678461932,1,0,2.49,2.51,1.21,0.0,0.0,1807012,217000.0,17.0,0.0,0.0,0
1,12,97.2,12.68624214060038,2,0,2.49,2.51,1.21,0.0,0.0,856828,165184.0,6.0,0.0,0.0,3
11,100,64.3,13.14831472221516,2,1,2.49,2.51,1.21,0.0,0.0,1807020,219140.0,17.0,0.0,0.0,3
0,2,41.3,13.157344644183656,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140.0,17.0,0.0,0.0,1
0,1,30.6,13.159065817155556,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140.0,17.0,0.0,0.0,1
0,2,24.1,13.142926702477045,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140.0,17.0,0.0,0.0,0
0,1,20.2,13.142926702477045,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140.0,17.0,0.0,0.0,0
0,1,17.2,13.145670601417748,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140.0,17.0,0.0,0.0,0
0,1,15.3,13.145670601417748,1,0,2.29,2.46,1.2,0.0,0.0,1807020,219140.0,17.0,0.0,0.0,0
1,13,54.1,13.762548972359957,2,1,2.11,2.42,1.2,0.0,0.0,1513036,201304.0,24.0,8650752.0,0.0,1
12,53,70.6,15.391851218814969,3,0,2.11,2.42,1.2,0.0,0.0,49478396,199212.0,17.0,39358464.0,0.0,2
8,48,50.2,15.181768338100232,1,0,2.11,2.42,1.2,0.0,0.0,49478396,201256.0,17.0,39358464.0,0.0,1
1,3,42.2,15.069867150391104,2,0,2.11,2.42,1.2,0.0,0.0,50213344,193000.0,26.0,39833600.0,0.0,1
0,2,34.0,15.069093869780549,1,0,2.11,2.42,1.2,0.0,0.0,50213344,193000.0,26.0,39833600.0,0.0,1
0,2,28.6,15.067247974129527,1,0,2.11,2.42,1.2,0.0,0.0,50213344,193000.0,26.0,39833600.0,0.0,0
3,26,22.8,15.21192628191217,2,0,2.18,2.43,1.21,0.0,0.0,3498788,334864.0,31.0,69394432.0,143360.0,0
0,2,66.6,13.251759712279744,3,0,2.18,2.43,1.21,0.0,0.0,446140,75868.0,1.0,0.0,0.0,2
12,51,66.2,16.12751546935389,3,0,2.18,2.43,1.21,0.0,0.0,49477864,178816.0,17.0,4096.0,0.0,2
10,55,56.9,15.852077904778728,1,0,2.18,2.43,1.21,0.0,0.0,49478432,202012.0,17.0,4096.0,0.0,1
2,14,47.8,15.536280081239362,1,0,2.18,2.43,1.21,0.0,0.0,50215748,194172.0,26.0,4096.0,0.0,1
2,5,37.5,15.473669296319637,1,0,2.08,2.41,1.21,0.0,0.0,50213380,193792.0,26.0,4096.0,0.0,1
0,2,30.9,15.47065100748486,1,0,2.08,2.41,1.21,0.0,0.0,50213380,193792.0,26.0,4096.0,0.0,1
0,2,26.2,15.34373320920932,1,0,2.08,2.41,1.21,0.0,0.0,50213380,193792.0,26.0,4096.0,0.0,0
4,39,8.0,13.827329931896426,8,1,2.08,2.41,1.21,0.0,0.0,0,1764010848.544986,27.0,0.0,0.0,2
6,100,83.3,13.571374049800266,2,0,2.08,2.4,1.21,0.0,0.0,660704,120224.0,2.0,0.0,0.0,3
4,17,39.2,15.800342937478518,5,1,2.08,2.4,1.21,0.0,0.0,1534332,224180.0,24.0,0.0,0.0,1
10,56,53.0,15.409985896359446,1,0,2.08,2.4,1.21,0.0,0.0,49478388,201668.0,17.0,0.0,0.0,1
2,13,44.0,15.13559600228891,1,0,2.08,2.4,1.21,0.0,0.0,50215704,193852.0,26.0,0.0,0.0,1
1,4,34.9,15.130232927086617,1,0,2.08,2.4,1.21,0.0,0.0,50213336,193472.0,26.0,0.0,0.0,1
0,3,29.0,15.12699013742943,2,0,2.08,2.4,1.21,0.0,0.0,50213336,193472.0,26.0,0.0,0.0,0
2,29,24.7,15.116937489492113,1,0,2.08,2.4,1.21,0.0,0.0,50213336,193472.0,26.0,0.0,0.0,0
4,23,60.5,14.322977858731113,3,1,1.99,2.38,1.21,0.0,0.0,3514232,316016.0,35.0,0.0,131072.0,2
12,56,60.6,16.924019442769,2,0,1.99,2.38,1.21,0.0,0.0,3534712,333780.0,33.0,0.0,135168.0,2
10,55,60.7,16.213474339805444,1,0,1.99,2.38,1.21,0.0,0.0,3533624,334096.0,33.0,0.0,135168.0,2
1,8,44.5,15.98178949106661,1,0,1.99,2.38,1.21,0.0,0.0,3533624,334096.0,33.0,0.0,135168.0,1
1,3,35.3,15.841576255196566,1,0,1.99,2.38,1.21,0.0,0.0,3533624,334096.0,33.0,0.0,135168.0,1
0,3,29.5,15.792310796943,1,0,1.99,2.38,1.21,0.0,0.0,3533624,334096.0,33.0,0.0,135168.0,0
0,7,25.7,15.731770408496704,1,0,1.83,2.34,1.2,0.0,0.0,3533624,334096.0,33.0,0.0,135168.0,0
0,1,22.6,15.733341914253662,1,0,1.83,2.34,1.2,0.0,0.0,3533624,334096.0,33.0,0.0,135168.0,0
5,46,22.4,16.089799331187105,3,0,1.83,2.34,1.2,0.0,0.0,3498796,336500.0,31.0,0.0,135168.0,0
5,21,59.2,15.239764383892416,2,1,1.83,2.34,1.2,0.0,0.0,49147488,117112.0,13.0,0.0,0.0,1
12,49,66.6,17.09688507603344,3,0,1.83,2.34,1.2,0.0,0.0,49397856,173936.0,16.0,0.0,0.0,2
11,54,59.6,15.904137151044653,1,0,2.01,2.37,1.22,0.0,0.0,49478292,201760.0,17.0,0.0,0.0,1
19,100,47.2,15.339667249869915,1,0,2.01,2.37,1.22,0.0,0.0,50215608,193748.0,26.0,0.0,0.0,3
1,6,36.4,15.218486694834032,1,0,2.01,2.37,1.22,0.0,0.0,50213368,193340.0,26.0,0.0,0.0,1
0,2,29.9,15.22272726592422,1,0,2.01,2.37,1.22,0.0,0.0,50213368,193340.0,26.0,0.0,0.0,0
6,100,25.2,15.17074285326576,1,0,2.01,2.37,1.22,0.0,0.0,50213368,193340.0,26.0,0.0,0.0,3
6,51,21.2,15.551396469949063,1,1,2.01,2.37,1.22,0.0,0.0,3498856,336316.0,31.0,0.0,135168.0,0
0,2,57.1,13.833566065852576,3,0,1.84,2.33,1.21,0.0,0.0,1964200,124828.0,21.0,0.0,4096.0,1
5,18,53.8,15.6464600959766,2,1,1.84,2.33,1.21,0.0,0.0,3538676,332952.0,35.0,0.0,143360.0,1
12,50,57.7,15.632391377771526,3,0,1.84,2.33,1.21,0.0,0.0,3534704,333868.0,33.0,0.0,143360.0,1
10,56,49.1,15.65920675378296,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860.0,33.0,0.0,143360.0,1
0,3,38.3,15.378056890503968,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860.0,33.0,0.0,143360.0,1
1,4,31.7,15.341238755626865,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860.0,33.0,0.0,143360.0,1
0,3,26.9,15.337646742468126,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860.0,33.0,0.0,143360.0,0
0,3,23.5,15.300703884911904,1,0,1.84,2.33,1.21,0.0,0.0,3533616,333860.0,33.0,0.0,143360.0,0
0,3,23.2,14.857688928667113,3,0,1.94,2.34,1.22,0.0,0.0,3498788,335324.0,31.0,0.0,143360.0,0
0,1,72.4,13.222998662473984,1,0,1.94,2.34,1.22,0.0,0.0,2098716,57752.0,13.0,4079616.0,0.0,2
4,21,26.2,13.334176458644208,1,0,1.94,2.34,1.22,0.0,0.0,2098716,57752.0,11.0,4079616.0,0.0,0
0,7,15.9,13.324073921635248,1,0,1.94,2.34,1.22,0.0,0.0,2098716,57752.0,11.0,4079616.0,0.0,0
0,2,12.0,13.32816482551048,1,0,1.94,2.34,1.22,0.0,0.0,2098716,57752.0,11.0,4079616.0,0.0,0
0,3,9.3,13.168819130662968,1,0,1.78,2.3,1.21,0.0,0.0,2098716,57752.0,11.0,4079616.0,0.0,0
6,100,7.6,13.168819130662968,1,0,1.78,2.3,1.21,0.0,0.0,2098716,57752.0,11.0,4079616.0,0.0,3
0,2,6.5,13.160487655697562,1,0,1.78,2.3,1.21,0.0,0.0,2098716,57752.0,11.0,4079616.0,0.0,0
0,2,5.6,13.15604752832078,1,0,1.78,2.3,1.21,0.0,0.0,2098716,57752.0,11.0,4079616.0,0.0,0
0,4,20.4,13.2651050389459,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624.0,11.0,0.0,0.0,0
0,4,13.4,13.253530774323297,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624.0,11.0,0.0,0.0,0
0,3,10.0,13.037411315939009,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624.0,11.0,0.0,0.0,0
6,100,7.9,13.032921299490583,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624.0,11.0,0.0,0.0,3
0,2,6.6,13.029878066119982,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624.0,11.0,0.0,0.0,0
0,2,5.6,13.020324308899166,1,0,1.72,2.28,1.21,0.0,0.0,2098712,57624.0,11.0,0.0,0.0,0
0,2,110.0,12.755363449370329,3,0,1.58,2.24,1.2,0.0,0.0,2090292,49696.0,13.0,0.0,0.0,3
3,20,32.7,13.064226691950454,1,1,1.58,2.24,1.2,0.0,0.0,2098716,57760.0,13.0,0.0,0.0,1
0,3,17.8,13.061033791364896,1,0,1.58,2.24,1.2,0.0,0.0,2098716,57760.0,11.0,0.0,0.0,0
0,1,12.2,13.063977246592206,1,0,1.58,2.24,1.2,0.0,0.0,2098716,57760.0,11.0,0.0,0.0,0
0,2,9.3,12.897771804392931,2,0,1.58,2.24,1.2,0.0,0.0,2098716,57760.0,11.0,0.0,0.0,0
0,2,7.5,12.897771804392931,1,0,1.58,2.24,1.2,0.0,0.0,2098716,57760.0,11.0,0.0,0.0,0
0,1,6.3,12.890762389826229,1,0,1.45,2.2,1.2,0.0,0.0,2098716,57760.0,11.0,0.0,0.0,0
0,1,5.4,12.890762389826229,1,0,1.45,2.2,1.2,0.0,0.0,2098716,57760.0,11.0,0.0,0.0,0
0,3,95.4,12.848032399958688,1,1,1.45,2.2,1.2,0.0,0.0,2098716,57628.0,13.0,0.0,0.0,3
3,13,28.7,12.955343793076093,1,0,1.45,2.2,1.2,0.0,0.0,2098716,57628.0,11.0,0.0,0.0,0
0,2,16.9,12.96811539541829,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628.0,11.0,0.0,0.0,0
0,1,12.0,12.964598215867015,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628.0,11.0,0.0,0.0,0
0,1,9.3,12.815704281530016,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628.0,11.0,0.0,0.0,0
0,1,7.6,12.826280764719645,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628.0,11.0,0.0,0.0,0
0,1,6.4,12.809493092109692,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628.0,11.0,0.0,0.0,0
0,1,5.5,12.809493092109692,1,0,1.34,2.17,1.19,0.0,0.0,2098716,57628.0,11.0,0.0,0.0,0
0,2,62.5,12.885000202050744,1,1,1.23,2.13,1.18,0.0,0.0,2098712,57716.0,13.0,0.0,0.0,2
2,13,24.0,12.888193102636292,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716.0,11.0,0.0,0.0,0
0,2,14.9,12.893655955981876,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716.0,11.0,0.0,0.0,0
0,1,10.8,12.748852925520104,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716.0,11.0,0.0,0.0,0
0,1,8.4,12.746732639975011,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716.0,11.0,0.0,0.0,0
0,1,6.9,12.743539739389464,1,0,1.23,2.13,1.18,0.0,0.0,2098712,57716.0,11.0,0.0,0.0,0
0,2,5.8,12.73767777347069,2,0,1.23,2.13,1.18,0.0,0.0,2098712,57716.0,11.0,0.0,0.0,0
0,2,5.1,12.73882522211862,1,0,1.21,2.11,1.18,0.0,0.0,2098712,57716.0,11.0,0.0,0.0,0
0,3,44.4,12.791508081780156,1,1,1.21,2.11,1.18,0.0,0.0,2098716,57440.0,13.0,0.0,0.0,1
4,19,20.8,12.807622251922846,1,0,1.21,2.11,1.18,0.0,0.0,2098716,57440.0,11.0,0.0,0.0,0
6,100,13.5,12.807622251922846,1,0,1.21,2.11,1.18,0.0,0.0,2098716,57440.0,11.0,0.0,0.0,3
0,1,10.0,12.66723440430203,2,0,1.11,2.08,1.18,0.0,0.0,2098716,57440.0,11.0,0.0,0.0,0
0,1,7.9,12.676663438843727,1,0,1.11,2.08,1.18,0.0,0.0,2098716,57440.0,11.0,0.0,0.0,0
0,2,6.6,12.67307142568499,1,0,1.11,2.08,1.18,0.0,0.0,2098716,57440.0,11.0,0.0,0.0,0
0,2,5.6,12.673869650831382,1,0,1.11,2.08,1.18,0.0,0.0,2098716,57440.0,11.0,0.0,0.0,0
0,2,40.0,12.529964623659296,2,0,1.03,2.04,1.17,0.0,0.0,882664,42860.0,12.0,24559616.0,0.0,1
2,13,16.3,12.816926563785424,1,0,1.03,2.04,1.17,0.0,0.0,1192448,183164.0,14.0,25849856.0,0.0,0
1,10,9.8,12.818498069542372,1,1,1.03,2.04,1.17,0.0,0.0,1192448,183164.0,14.0,25849856.0,0.0,0
0,2,6.7,12.816976452857077,1,0,1.03,2.04,1.17,0.0,0.0,1192448,183164.0,14.0,25849856.0,0.0,0
6,100,5.1,12.816627229355523,1,0,1.03,2.04,1.17,0.0,0.0,1192448,183164.0,14.0,25849856.0,0.0,3
0,1,4.1,12.71954309592621,1,0,1.03,2.04,1.17,0.0,0.0,1192448,183164.0,14.0,25849856.0,0.0,0
6,100,3.4,12.696294788537688,2,0,1.03,2.04,1.17,0.0,0.0,1192448,183164.0,14.0,25849856.0,0.0,3
0,1,3.2,12.694099669385118,1,0,1.03,2.04,1.17,0.0,0.0,1192448,183164.0,14.0,25849856.0,0.0,0
0,9,31.8,12.852622194550422,2,0,0.94,2.01,1.16,0.0,0.0,1126912,183260.0,14.0,0.0,0.0,1
2,12,12.5,12.785571282253905,3,0,0.94,2.01,1.16,0.0,0.0,1126912,183260.0,14.0,0.0,0.0,0
1,4,8.8,12.784872835250816,1,0,0.94,2.01,1.16,0.0,0.0,1126912,183260.0,14.0,0.0,0.0,0
0,3,6.2,12.806774137704814,1,0,0.94,2.01,1.16,0.0,0.0,1126912,183260.0,14.0,0.0,0.0,0
0,2,4.8,12.798617274490176,1,0,0.94,2.01,1.16,0.0,0.0,1126912,183260.0,14.0,0.0,0.0,0
0,2,3.9,12.74962620613067,1,0,0.94,2.01,1.16,0.0,0.0,1126912,183260.0,14.0,0.0,0.0,0
0,2,3.3,12.74962620613067,1,0,0.95,1.99,1.16,0.0,0.0,1126912,183260.0,14.0,0.0,0.0,0
0,3,2.8,12.745510357719612,1,0,0.95,1.99,1.16,0.0,0.0,1126912,183260.0,14.0,0.0,0.0,0
1,6,21.0,12.706571937297417,1,0,0.95,1.99,1.16,0.0,0.0,1126912,183364.0,14.0,0.0,0.0,0
1,9,12.3,12.708542555627568,1,0,0.95,1.97,1.16,0.0,0.0,1126912,183364.0,14.0,0.0,0.0,0
1,7,8.5,12.7136561854716,2,0,0.95,1.97,1.16,0.0,0.0,1126912,183364.0,14.0,0.0,0.0,0
0,4,6.2,12.718370702742456,1,0,0.95,1.97,1.16,0.0,0.0,1126912,183364.0,14.0,0.0,0.0,0
0,2,4.9,12.703453870319349,1,0,0.95,1.97,1.16,0.0,0.0,1126912,183364.0,14.0,0.0,0.0,0
0,2,4.0,12.704576374431454,1,0,0.95,1.97,1.16,0.0,0.0,1126912,183364.0,14.0,0.0,0.0,0
0,3,3.4,12.690108543653189,2,0,0.95,1.97,1.16,0.0,0.0,1126912,183364.0,14.0,0.0,0.0,0
