avg_load,max_load,proc_cpu,target_pid,mem_used_pct,procs_running,procs_blocked,loadavg1,loadavg5,loadavg15,psi_cpu_some,psi_cpu_full,proc_vms_kb,proc_rss_kb,proc_threads,proc_read_bytes,proc_write_bytes,boost_level,timestamp
4,27,21.1,145138,25.93408556075566,1,0,1.18,1.38,1.57,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011920.5726001
2,20,20.8,145138,26.660570222111136,4,1,1.18,1.38,1.57,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011921.0872896
4,24,20.5,145138,19.6247643364978,2,1,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011921.5979595
6,14,20.2,145138,17.469755997539473,1,1,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011922.109899
1,11,20.0,145138,17.469755997539473,1,0,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011922.6289194
6,100,19.7,145138,16.365960287301185,1,0,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,3,1764011923.1440918
0,2,19.4,145138,16.362443107749915,1,0,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011923.6584852
0,2,19.1,145138,16.358052869444794,1,0,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011924.1727872
0,6,18.9,145138,16.3453810452459,1,1,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011924.6876392
1,13,18.6,145138,16.353712520211307,1,0,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011925.2037141
1,11,18.4,145138,16.356905420796863,1,0,1.41,1.43,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011925.7216487
0,2,18.2,145138,16.324203134330816,1,0,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011926.2367532
1,9,17.9,145138,16.312603925172375,1,0,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011926.751651
1,6,17.7,145138,16.302925445272432,1,1,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011927.2675025
0,4,17.5,145138,16.296639422244642,1,0,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011927.7826853
0,3,17.3,145138,16.299333432113695,1,0,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011928.2974799
0,2,17.1,145138,16.28152303353494,1,0,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011928.8125656
0,2,16.9,145138,16.25847428243301,1,0,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011929.3265867
0,2,16.7,145138,16.254533045772725,1,0,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011929.8415885
0,4,16.5,145138,16.247822965635905,1,1,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011930.3548803
0,4,16.3,145138,16.00401507248632,2,0,1.38,1.42,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011930.869503
0,6,16.1,145138,16.007307751215173,2,1,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011931.3784087
0,2,15.9,145138,16.01336927342055,1,0,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011931.8899343
0,2,15.7,145138,16.00818080996903,1,0,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011932.4069154
2,12,15.6,145138,16.007532252037592,2,1,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011932.92825
1,9,15.4,145138,15.944547299080492,1,1,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011933.4496288
1,7,15.2,145138,15.966523435141966,2,0,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011933.9652026
1,4,15.1,145138,15.963280645484767,1,1,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011934.4804242
1,6,14.9,145138,15.963280645484767,1,0,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011934.9959476
1,6,14.8,145138,15.965625431852281,1,0,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011935.5119011
0,4,14.6,145138,15.96188375147859,1,0,1.59,1.46,1.59,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011936.0263839
6,100,14.5,145138,15.96343031269971,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,3,1764011936.5409184
13,100,14.3,145138,15.96343031269971,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,3,1764011937.0554647
0,2,14.2,145138,15.96789538461232,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011937.569602
6,100,14.0,145138,15.971038396126215,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,3,1764011938.0837843
0,2,13.9,145138,15.965775099067226,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011938.5984054
0,4,13.8,145138,15.965775099067226,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011939.1126435
6,100,13.6,145138,15.972061122095027,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,3,1764011939.6269007
0,2,13.5,145138,15.964802262170064,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011940.1414905
0,2,13.4,145138,15.854771914647781,1,0,1.46,1.44,1.58,0.0,0.0,60753064,311084,26,3522560,147456,0,1764011940.6562436
0,3,13.2,145138,15.853175464355008,1,0,1.46,1.44,1.58,0.0,0.0,60572796,310976,13,3522560,147456,0,1764011941.1707287
6,100,13.1,145138,15.852028015707075,1,0,1.42,1.43,1.58,0.0,0.0,60572796,310976,13,3522560,147456,3,1764011941.6856358
0,3,13.0,145138,15.84998256376946,1,1,1.42,1.43,1.58,0.0,0.0,60556408,310960,12,3522560,147456,0,1764011942.200088
0,5,12.9,145138,15.856991978336165,1,0,1.42,1.43,1.58,0.0,0.0,60556408,310960,12,3522560,147456,0,1764011942.7156875
0,1,85.7,146377,11.984302902496303,2,0,1.2,1.38,1.56,0.0,0.0,2018888,43656,28,0,0,3,1764011953.912156
4,15,41.3,146377,12.202891869927212,1,0,1.2,1.38,1.56,0.0,0.0,2079792,55048,13,0,131072,1,1764011954.4216664
0,1,23.8,146377,12.211148511285153,1,0,1.2,1.38,1.56,0.0,0.0,2079792,55116,11,0,131072,0,1764011954.9329696
0,2,16.2,146377,12.217434534312954,1,0,1.2,1.38,1.56,0.0,0.0,2079792,55116,11,0,131072,0,1764011955.448545
1,11,12.2,146377,12.187925148432466,1,0,1.2,1.38,1.56,0.0,0.0,2079792,55116,11,0,131072,0,1764011955.964063
0,2,9.8,146377,12.197354182974152,2,0,1.11,1.36,1.55,0.0,0.0,2079792,55116,11,0,131072,0,1764011956.4798057
7,100,8.8,146377,12.234022650636312,1,0,1.11,1.36,1.55,0.0,0.0,2081276,56548,11,0,131072,3,1764011956.9950266
1,8,8.4,146377,12.236591937826248,1,0,1.11,1.36,1.55,0.0,0.0,2081276,56556,11,0,131072,0,1764011957.5094934
1,6,7.8,146377,12.238138499047368,1,0,1.11,1.36,1.55,0.0,0.0,2081276,56556,11,0,131072,0,1764011958.0237355
